date,fuel,price,dayofquery,Car,MY,Category,ppm,UniqueID,fuelingcategory,DirectDebitComparison,DirectDebitComparisonNight
2021-09-30,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-09-30,Petrol,136.50,2021-09-30,Mini Cooper (3-door),2021,City Car,14.27,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-09-30,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-01,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-01,Petrol,136.78,2021-10-01,Mini Cooper (3-door),2021,City Car,14.29,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-01,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-04,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-04,Petrol,136.81,2021-10-04,Mini Cooper (3-door),2021,City Car,14.30,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-04,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-05,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-05,Petrol,136.81,2021-10-05,Mini Cooper (3-door),2021,City Car,14.30,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-05,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-06,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-06,Petrol,137.46,2021-10-06,Mini Cooper (3-door),2021,City Car,14.37,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-06,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-07,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-07,Petrol,137.46,2021-10-07,Mini Cooper (3-door),2021,City Car,14.37,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-07,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-08,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-08,Petrol,138.23,2021-10-08,Mini Cooper (3-door),2021,City Car,14.45,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-08,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-11,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-11,Petrol,138.79,2021-10-11,Mini Cooper (3-door),2021,City Car,14.50,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-11,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-12,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-12,Petrol,139.06,2021-10-12,Mini Cooper (3-door),2021,City Car,14.53,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-12,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-13,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-13,Petrol,139.49,2021-10-13,Mini Cooper (3-door),2021,City Car,14.58,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-13,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-14,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-14,Petrol,139.55,2021-10-14,Mini Cooper (3-door),2021,City Car,14.58,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-14,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-15,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-15,Petrol,140.22,2021-10-15,Mini Cooper (3-door),2021,City Car,14.65,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-15,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-18,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-18,Petrol,140.60,2021-10-18,Mini Cooper (3-door),2021,City Car,14.69,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-18,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-19,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-19,Petrol,140.92,2021-10-19,Mini Cooper (3-door),2021,City Car,14.73,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-19,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-20,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-20,Petrol,141.35,2021-10-20,Mini Cooper (3-door),2021,City Car,14.77,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-20,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-21,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-21,Petrol,141.76,2021-10-21,Mini Cooper (3-door),2021,City Car,14.82,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-21,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-22,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-22,Petrol,142.16,2021-10-22,Mini Cooper (3-door),2021,City Car,14.86,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-22,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-25,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-25,Petrol,142.94,2021-10-25,Mini Cooper (3-door),2021,City Car,14.94,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-25,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-26,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-26,Petrol,142.81,2021-10-26,Mini Cooper (3-door),2021,City Car,14.92,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-26,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-27,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-27,Petrol,143.48,2021-10-27,Mini Cooper (3-door),2021,City Car,14.99,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-27,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-28,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-28,Petrol,143.57,2021-10-28,Mini Cooper (3-door),2021,City Car,15.00,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-28,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-10-29,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-10-29,Petrol,143.91,2021-10-29,Mini Cooper (3-door),2021,City Car,15.04,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-10-29,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-01,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-01,Petrol,144.35,2021-11-01,Mini Cooper (3-door),2021,City Car,15.09,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-01,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-02,mean rapid charger,41.63,2021-09-24,Mini Electric (3-door),2021,City Car,11.60,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-02,Petrol,144.17,2021-11-02,Mini Cooper (3-door),2021,City Car,15.07,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-02,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-03,mean rapid charger,42.00,2021-11-03,Mini Electric (3-door),2021,City Car,11.71,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-03,Petrol,144.48,2021-11-03,Mini Cooper (3-door),2021,City Car,15.10,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-03,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-04,mean rapid charger,42.00,2021-11-03,Mini Electric (3-door),2021,City Car,11.71,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-04,Petrol,144.93,2021-11-04,Mini Cooper (3-door),2021,City Car,15.15,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-04,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-05,mean rapid charger,42.00,2021-11-03,Mini Electric (3-door),2021,City Car,11.71,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-05,Petrol,145.06,2021-11-05,Mini Cooper (3-door),2021,City Car,15.16,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-05,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-08,mean rapid charger,42.00,2021-11-03,Mini Electric (3-door),2021,City Car,11.71,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-08,Petrol,145.45,2021-11-08,Mini Cooper (3-door),2021,City Car,15.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-08,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-09,mean rapid charger,42.00,2021-11-03,Mini Electric (3-door),2021,City Car,11.71,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-09,Petrol,145.39,2021-11-09,Mini Cooper (3-door),2021,City Car,15.19,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-09,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-10,mean rapid charger,42.00,2021-11-03,Mini Electric (3-door),2021,City Car,11.71,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-10,Petrol,145.72,2021-11-10,Mini Cooper (3-door),2021,City Car,15.23,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-10,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-11-11,mean rapid charger,42.00,2021-11-03,Mini Electric (3-door),2021,City Car,11.71,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-11-11,Petrol,145.94,2021-11-11,Mini Cooper (3-door),2021,City Car,15.25,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-11-11,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
